time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.71835,-0.0007516,0.12469,-0.69656,-0.0021071,-0.00043837,-0.00092453,1.2666,1.0129,0.58456,-0.56399,-1.3682,-1.9018,-0.63227,-1.6054,-0.7194,0.010428,0.1339,-0.71652,-0.0022028,0.00020104,0.0023927,0.34902,0.038758,-1.4867,-0.58604,-0.092315,0.47963,-1.7664,-0.12816
0.2,-0.68919,-0.005686,0.1165,-0.68678,-0.0072156,-0.0016677,0.0038718,0.61515,1.9112,-0.79477,-0.55043,-1.2881,-1.0781,-2.5719,0.4841,-0.69708,-0.0008253,0.11639,-0.67776,0.007914,-0.00049948,0.0086347,1.5296,-0.45089,0.19642,0.15284,-2.7552,-1.0307,-1.7042,-0.79956
0.3,-0.7001,0.0036577,0.10271,-0.69522,0.0014063,-0.0048263,-0.0014469,-0.755,0.37751,-1.2165,-1.0633,-2.8025,-0.70018,0.67664,-1.1351,-0.70674,-1.019e-05,0.13433,-0.69102,0.0005256,-0.00047266,0.0031012,0.89035,0.81264,1.5221,0.82528,-2.0301,-2.5405,-0.93377,-0.79242
0.4,-0.71903,0.002705,0.15121,-0.68506,-0.0020795,-0.0026506,0.0055265,2.3482,0.23688,0.45158,-0.28613,-1.7564,-1.7014,0.74207,0.35153,-0.70566,0.0060998,0.12613,-0.68389,-0.0028033,0.0023092,0.00046961,1.9545,-1.5241,-0.68281,1.1661,0.10819,-2.2391,-1.952,-1.8266
0.5,-0.71319,0.0054369,0.12764,-0.70759,-0.0062142,0.0037955,0.008287,-0.10088,1.7069,1.7179,1.1745,-1.4679,-1.1673,-0.22727,0.35409,-0.68772,0.01231,0.12533,-0.69811,-0.0071414,-0.001784,0.0066267,0.38436,1.5619,-0.42656,-0.025051,-1.9435,-1.0147,0.43239,-2.2931
0.6,-0.70546,-0.011829,0.12723,-0.70297,-0.0066873,0.0084129,0.0084289,0.1593,0.8419,0.30768,1.1862,-1.5291,-0.31749,-2.8294,-1.6099,-0.68914,-0.025334,0.12428,-0.70704,-0.0042883,0.0019904,0.0044154,1.4399,0.81348,1.6609,-0.18594,-1.2697,-1.8738,-1.94,-2.3067
0.7,-0.70444,0.0026228,0.11513,-0.68099,-0.011068,-0.0041279,0.010902,0.67723,1.6917,-1.0807,-0.27244,-1.7902,-1.9227,-0.076979,-1.5402,-0.6937,0.012475,0.12544,-0.70541,-0.0091441,-0.0073116,0.00036615,-0.45256,2.1536,0.89461,-0.91897,0.33633,-2.6645,-0.86269,-0.43244
0.8,-0.69686,0.0073191,0.11605,-0.69786,-0.0033125,-0.0050538,0.026789,1.4632,2.0215,-0.098155,-0.21222,-0.71637,-2.6679,-0.56815,-1.1421,-0.70168,0.0034196,0.12529,-0.69506,-0.0052402,-0.0017764,0.0059463,-0.40556,2.1287,-0.72865,-0.86425,-2.5158,-0.48377,0.16794,-2.0509
0.9,-0.71712,-0.0056221,0.12037,-0.71454,-0.0067699,0.00078592,0.0060916,-0.048787,3.0761,-1.7715,0.69638,-0.34895,-3.661,-1.3377,-1.3546,-0.7134,-0.0056736,0.1141,-0.69972,-0.011081,-0.0086679,0.004884,-0.47989,3.3461,-1.2147,-1.739,-0.75355,-2.8133,-0.54318,-3.5307
1,-0.69531,0.010052,0.12562,-0.68883,-0.0085954,-0.0069433,0.010707,1.5695,2.5789,1.5859,0.61786,-1.8005,-4.3159,-1.7363,-2.8231,-0.7082,-0.008734,0.11431,-0.7083,-0.024522,-0.0071929,0.018432,-0.062264,2.4174,-0.10305,-0.87886,-2.0681,-1.706,-0.54809,-3.0624
1.1,-0.70674,0.02438,0.11927,-0.67477,-0.0086932,-0.0033684,0.012097,0.26351,3.8092,0.99946,0.89191,-1.4779,-1.4308,-1.2487,-2.5187,-0.68365,0.0031975,0.11974,-0.69663,-0.0073913,-0.0091546,0.0099174,0.71425,3.0149,-0.85701,-0.86513,-1.1237,-4.9557,-1.0543,-4.5175
1.2,-0.71733,0.0076472,0.11713,-0.70988,-0.021217,-0.0092429,0.02142,1.0259,3.489,1.1145,-0.20163,-1.5872,-5.1648,-2.4748,-1.0772,-0.71896,-0.010467,0.11782,-0.70154,-0.013681,-0.0055276,0.020717,2.0123,2.611,0.68752,0.66166,-0.62856,-2.2826,-0.48677,-3.1471
1.3,-0.69819,-0.0065598,0.13173,-0.69931,-0.027837,-0.0071247,0.013405,-0.033637,5.2161,-1.4337,1.2779,-2.7701,-5.9557,-1.6882,-4.4213,-0.69036,0.001968,0.1427,-0.71785,-0.026913,-0.016582,0.026411,0.049473,3.8869,-0.70563,-0.66717,0.040119,-2.1437,-1.0305,-5.9382
1.4,-0.71878,0.0067114,0.1094,-0.70835,-0.024249,-0.010801,0.023757,-1.6646,4.3781,-0.1188,-0.22499,-0.71538,-3.654,-1.26,-4.5063,-0.72353,0.011939,0.12266,-0.70994,-0.019023,-0.015453,0.021723,0.86068,4.0077,-0.07676,-2.4513,-0.99029,-3.8715,-0.26172,-5.7918
1.5,-0.69226,-0.008716,0.12536,-0.70268,-0.016834,-0.0040193,0.029436,1.0973,3.4197,-0.72214,-0.98619,-2.7827,-4.615,-2.7703,-4.6392,-0.70117,0.0037544,0.1358,-0.70847,-0.033497,-0.0055462,0.02198,0.93652,2.773,0.20386,-0.21419,-1.322,-5.5303,-1.8254,-4.0866
1.6,-0.69221,0.0083509,0.10428,-0.68651,-0.024543,-0.0099079,0.024135,-0.29103,3.1223,-2.8215,0.090114,0.034108,-6.9629,-0.4225,-5.3134,-0.7073,0.018879,0.10927,-0.71422,-0.027671,-0.01432,0.018396,1.365,4.7255,-0.53302,-0.5687,-2.2275,-5.297,-1.469,-4.5572
1.7,-0.7108,0.0024772,0.13726,-0.69914,-0.020881,-0.014888,0.025674,-0.24078,4.6203,0.21271,-0.028757,-0.9301,-6.9095,-0.98474,-5.801,-0.69234,0.016518,0.11879,-0.68893,-0.023263,-0.015747,0.026515,0.65014,4.1559,-1.8826,-1.8319,-1.6134,-7.7818,-1.2296,-5.4351
1.8,-0.68416,0.020946,0.11024,-0.70512,-0.024714,-0.01184,0.03281,1.1276,3.5144,-1.114,2.8719,-1.8397,-5.7388,-0.29207,-6.3473,-0.69464,0.0098678,0.10284,-0.70665,-0.019286,-0.0087308,0.021839,0.041101,4.6496,0.25605,-1.4232,-4.1232,-5.4171,-1.9445,-6.0732
1.9,-0.70122,0.020141,0.088357,-0.71245,-0.032081,-0.010162,0.033234,0.44133,3.8786,0.63321,-0.82377,-4.1627,-6.4973,-0.78538,-6.3803,-0.69549,0.0105,0.13003,-0.72671,-0.027133,-0.016298,0.025515,0.023359,5.3622,-1.9051,0.17572,-1.3721,-6.6589,-0.52966,-5.0149
