time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.69776,0.0013296,0.13426,-0.71269,-0.0064208,0.0036789,-0.0021695,1.8884,0.038993,-0.64343,-0.52699,-0.27899,-1.4119,-0.4295,0.28778,-0.71637,-0.009578,0.1144,-0.69611,0.0042421,0.0045665,0.00055448,2.8271,1.8616,-0.06047,0.38847,-0.14707,-0.64359,-0.020375,1.3733
0.2,-0.72315,0.012279,0.11986,-0.70428,-0.0059346,0.005729,-0.0011971,1.5998,0.98013,-1.0519,-1.0311,-0.037608,-0.47217,-0.42906,1.426,-0.70796,-0.0029031,0.13765,-0.70926,-0.002925,0.0019444,-0.0047541,1.6383,0.28541,0.36204,-1.8216,-2.0502,-1.0675,-1.9079,0.056265
0.3,-0.71167,-0.0031604,0.11862,-0.6823,0.00086625,-0.008429,0.0091773,1.3904,-0.49493,0.64503,-0.23494,-1.7403,-0.12179,-1.6417,-0.1069,-0.70717,0.0075069,0.13236,-0.69058,-0.0006219,-0.0059015,-0.0014182,0.7792,1.9602,1.7936,-0.59673,-0.97015,-1.6382,-1.3047,-0.066132
0.4,-0.71829,0.0065773,0.11022,-0.69027,-0.0014283,-0.0020686,-0.0053959,-0.83085,0.98952,0.35206,-0.021667,-0.75799,-2.5153,-3.4644,-2.7533,-0.68616,-0.0068948,0.12707,-0.68584,-0.012486,0.0049169,0.002709,1.5647,0.89731,0.49629,-2.0659,0.21336,-0.88279,-1.724,0.77411
0.5,-0.71675,-0.0056858,0.12261,-0.70031,-0.0050667,-0.0081275,0.004129,-0.33535,1.0189,0.19531,-1.405,-1.2989,0.8253,-0.11745,-1.8998,-0.68958,0.011685,0.11928,-0.70576,-0.0092748,-0.0086836,0.0054824,0.37179,2.0271,0.20398,-0.012387,-2.2126,-0.9497,-1.5614,-1.1909
0.6,-0.703,-0.0078613,0.11997,-0.6988,-0.0059247,-0.01101,-0.0023515,1.2001,1.572,-0.3252,0.17368,-1.1705,-4.0436,-0.79201,-2.3408,-0.70929,0.00076791,0.13007,-0.72146,-0.0068014,-0.010291,0.013313,2.7307,1.3479,0.35017,-0.48178,-0.27035,-1.9257,-1.0577,-0.26955
0.7,-0.70044,0.0091513,0.12914,-0.70338,-0.011302,-0.010742,0.013722,-0.12232,1.9507,0.95111,-0.077165,-0.41263,-1.2422,-1.9473,-0.050546,-0.71174,0.0057155,0.1434,-0.69769,-0.0038417,0.00031967,0.019044,1.1715,2.3634,-1.1378,-0.42105,-2.2261,-1.3588,0.12409,-2.6809
0.8,-0.70414,-0.0034199,0.12312,-0.70324,-0.0062837,0.0063362,0.010893,0.17915,1.5068,1.8934,-0.07002,-1.4294,-1.3275,-1.9547,-2.7098,-0.6975,0.013555,0.13543,-0.69309,-0.01269,0.0022091,0.0078669,1.9525,3.7726,-1.8406,-0.31456,-2.197,-3.2715,-1.2078,-4.0306
0.9,-0.69846,0.0089078,0.1174,-0.67265,-0.015663,-0.0087394,0.009482,0.51288,3.504,-0.015028,0.52718,-1.7345,-2.8905,-1.693,-1.6387,-0.69336,0.0047709,0.12759,-0.71494,-0.014687,-0.0095393,0.0077281,1.0298,2.2843,0.28392,-1.4712,-3.6401,-3.8959,-1.0944,-2.1197
