time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.7274,-0.02585,0.13166,-0.68857,-0.003198,0.0038463,0.0040823,-0.50334,-1.3999,-1.1104,0.28904,-1.7094,0.91007,0.17016,-1.6673,-0.70251,0.0095177,0.10919,-0.70191,-0.0061324,0.00076521,-0.00030239,0.19451,0.62579,-1.5049,1.3968,-0.2962,0.30993,-0.38103,1.5975
0.2,-0.71955,-0.0062633,0.1161,-0.68253,0.010962,-0.011223,-0.0035334,1.0407,-0.4338,0.0018748,-0.57998,-1.6384,2.1137,-1.2404,-0.8736,-0.71419,-0.01178,0.12179,-0.70005,-0.0014521,0.005227,0.002739,1.6581,0.50722,-1.0599,-0.11698,-0.64881,0.67958,-0.10203,1.0642
0.3,-0.70296,0.012952,0.11328,-0.69492,-0.0062138,-0.0084464,-0.0012907,0.83316,0.080231,-0.054438,1.2364,-2.3127,-0.50294,-0.32935,-0.94035,-0.71235,0.0075157,0.12203,-0.7162,-0.0054847,0.010522,-0.003319,1.4979,0.94628,-0.96667,-1.0472,-1.6511,-1.0387,0.30616,-1.3191
0.4,-0.70019,-0.00041813,0.13143,-0.70729,-0.010388,-0.0019593,0.0064224,1.9296,-0.19101,1.3432,1.0323,-1.3163,0.60132,-1.7056,-0.077726,-0.71328,0.012578,0.11609,-0.68341,-0.0066276,0.00082486,0.0002273,-0.73659,-0.015639,0.17046,-0.31726,-2.0722,0.050584,-0.98317,-1.9891
0.5,-0.70372,0.0093647,0.13965,-0.68916,0.0014753,0.0029175,0.0055216,2.0462,2.1596,-0.28082,-1.2828,-1.5839,-1.7987,-0.29374,-0.38231,-0.71126,0.013337,0.13864,-0.70173,-0.0026067,-0.00047511,0.0036411,0.87542,2.4135,-1.0432,1.3108,0.4786,-3.0907,-2.214,-2.1083
0.6,-0.72021,-0.0038438,0.12234,-0.69894,-0.012412,-0.0033005,0.0086249,1.6292,1.5364,-2.3751,0.20249,-0.77366,-2.6204,-0.87594,-0.77844,-0.72216,-0.0091776,0.13318,-0.69672,-0.016191,-0.0081999,0.012273,0.0035472,1.1487,-0.57878,-1.1063,-0.60927,-2.7859,-0.54658,-1.2415
0.7,-0.69733,0.0024153,0.12453,-0.70324,-0.0019182,-0.0019759,0.016336,1.0406,1.5789,2.2389,-0.29512,-0.90081,-0.91152,1.7509,-3.2476,-0.71425,-0.00047288,0.12039,-0.69941,-0.0051411,0.00094293,0.0097904,-1.162,1.9681,0.81376,-1.7952,-2.0366,-1.3644,-0.3863,-3.4018
0.8,-0.68189,0.012827,0.12688,-0.70181,-0.0077658,0.0038304,-0.0031202,0.46256,2.2209,-0.18176,1.0482,-2.3366,-4.2844,-0.50743,-1.664,-0.71334,-0.0023253,0.12662,-0.69895,-0.002603,-0.00051968,0.012007,-1.2668,2.6378,1.7266,-0.72348,1.0191,-0.33927,-1.1394,-3.2715
0.9,-0.71791,-0.02233,0.12921,-0.69946,-0.0050553,-0.0059494,0.014761,0.57025,4.7134,0.95636,-1.3042,-1.9473,-2.834,-3.4134,-1.5193,-0.68301,0.004225,0.1393,-0.68786,-0.013122,-0.0059077,0.01326,1.7135,1.7528,-0.075928,-1.2498,-1.4146,-3.3127,-0.31562,-3.3312
1,-0.69351,-0.018565,0.12842,-0.71354,-0.014491,0.00029949,0.0068137,2.2395,2.6485,-1.4707,-0.80843,-0.023657,-1.4923,-1.053,-3.2341,-0.6876,0.024794,0.12172,-0.69464,-0.011877,-0.0027528,0.0046595,-0.098082,2.4704,0.62861,-0.32708,-2.7216,-2.1274,-1.8194,-3.6601
1.1,-0.71302,-0.0090695,0.12335,-0.7022,-0.015725,0.010159,0.0051083,3.0758,2.7286,-0.62856,-2.339,-0.88891,-4.5246,-0.46863,-2.168,-0.69545,-0.0023663,0.11703,-0.68804,-0.025073,0.0025778,0.024564,0.63174,2.8266,0.72733,-1.5687,-0.4503,-2.6148,0.39781,-1.5341
1.2,-0.70703,-0.0031915,0.12613,-0.70619,-0.014766,-0.0009036,0.0098796,1.4845,3.1682,1.3309,-1.4583,-2.3918,-4.303,-1.2509,-2.7222,-0.71006,-0.0059457,0.1318,-0.72817,-0.016596,-0.0046974,0.022931,1.2128,2.3576,0.76721,-2.1541,-1.3195,-4.6806,-1.9246,-2.7559
1.3,-0.6919,-0.00038642,0.12439,-0.71908,-0.013077,-0.0040176,0.018282,1.8662,2.4418,-0.71677,-2.3521,-0.35091,-6.7139,-0.27373,-4.1144,-0.69925,0.00015513,0.11197,-0.69437,-0.014085,-0.011127,0.01373,-0.21761,2.747,-0.60039,-1.5676,-1.5795,-3.9117,-0.66549,-4.0019
1.4,-0.69218,-0.0092676,0.12085,-0.70849,-0.017482,-0.0085558,0.022348,0.87322,4.2632,-0.38481,-0.63244,0.14815,-3.8689,-0.94445,-4.2774,-0.6831,0.0046839,0.1202,-0.69453,-0.018665,-0.020329,0.021434,1.2008,3.7678,-0.42196,-0.21051,-1.0678,-4.5583,-1.0959,-5.0755
1.5,-0.71478,0.016994,0.12542,-0.70293,-0.023909,-0.013276,0.023431,0.44903,4.9741,0.86044,-1.2196,-1.6938,-4.5426,-3.3572,-6.1506,-0.70008,0.013037,0.12188,-0.67705,-0.021034,-0.0065498,0.017176,0.52725,4.8459,-2.3588,1.0342,-1.5624,-5.795,-1.3653,-5.3589
1.6,-0.68341,0.0017542,0.12838,-0.68522,-0.026385,-0.014837,0.018289,0.74792,3.7828,0.18555,-1.3492,-0.34022,-5.7411,-2.2433,-6.8099,-0.69057,0.0046525,0.11463,-0.70858,-0.024432,-0.0067952,0.029812,0.64206,5.2399,-0.13918,-0.15344,0.90847,-5.8331,-0.90253,-6.16
1.7,-0.69828,0.01572,0.11263,-0.69548,-0.022844,-0.0048188,0.023748,0.63933,5.1654,0.30084,0.79018,-1.3603,-5.0171,-2.0262,-5.5296,-0.70073,0.0015125,0.13075,-0.70437,-0.023393,-0.0064531,0.02058,0.62927,4.0908,-0.36481,-0.72907,-1.0896,-5.2355,-0.92324,-5.7597
1.8,-0.6838,0.015526,0.12416,-0.6988,-0.018242,-0.0074924,0.026412,2.1287,4.2229,0.64489,-1.9681,-0.79979,-7.1186,0.057192,-5.3595,-0.6967,-0.0076636,0.10757,-0.71107,-0.025022,-0.018861,0.03316,0.11013,5.1143,1.3681,-1.0267,-2.146,-5.6945,-0.61701,-5.6918
1.9,-0.68299,-0.0015485,0.11312,-0.71393,-0.028382,-0.01443,0.028917,0.28295,4.3925,1.0365,-0.44604,-1.364,-7.284,-2.9865,-6.5852,-0.68566,-0.008984,0.12613,-0.70937,-0.028449,-0.0084679,0.029485,-0.33504,4.9658,-0.98265,-0.27786,-0.8855,-7.2819,0.1204,-7.95
2,-0.69819,0.010616,0.1254,-0.71291,-0.032264,-0.008276,0.032325,0.1388,4.7596,0.081285,-0.96616,0.14667,-6.6687,-1.8095,-8.2001,-0.70567,0.0058566,0.11531,-0.71191,-0.025356,-0.0076826,0.033996,0.38958,5.0584,0.99258,-2.46,-1.5893,-6.2335,-1.5451,-7.1684
2.1,-0.68389,0.01104,0.11485,-0.72148,-0.026891,-0.0089312,0.026176,0.47742,4.6901,0.2563,-0.5521,-1.1989,-6.2761,-0.23393,-8.6202,-0.69825,0.0097865,0.10838,-0.70817,-0.037387,-0.014134,0.037494,-0.68254,3.7313,-1.8976,-0.44158,-1.7309,-6.7988,-3.2846,-7.2817
2.2,-0.68663,-0.0016868,0.11539,-0.68794,-0.033846,-0.0042984,0.033174,1.2997,7.7755,-0.84142,-0.3879,-1.3336,-6.4829,-0.19936,-6.9911,-0.68555,0.0080252,0.11584,-0.71227,-0.026633,-0.0067315,0.041033,1.064,5.8001,-1.166,0.21664,-2.3228,-8.6299,-0.97977,-7.332
2.3,-0.6904,0.0245,0.11436,-0.70817,-0.03197,-0.0092959,0.033972,0.88552,6.8132,-0.8605,-2.3125,1.0845,-7.4201,0.75881,-9.7088,-0.68,0.035972,0.10973,-0.70989,-0.025242,-0.019943,0.033227,1.4777,6.3569,0.35942,-0.28876,0.44238,-8.415,-0.6744,-6.8351
2.4,-0.69327,0.026354,0.122,-0.73013,-0.036938,-0.0067247,0.039245,0.25928,6.3891,-0.60205,-1.0157,-1.9868,-10.701,0.47011,-6.6548,-0.69581,0.015814,0.11781,-0.71415,-0.031415,-0.013987,0.034992,-1.0658,5.9697,-0.72975,-0.90393,-0.85824,-9.1422,-2.8183,-7.444
2.5,-0.68878,0.034601,0.1105,-0.71597,-0.028374,-0.019039,0.040854,0.84685,5.9344,-1.4409,-2.2355,-0.8072,-8.1609,-0.71764,-8.7525,-0.6824,0.024256,0.1189,-0.70804,-0.039677,-0.018958,0.039076,-0.12943,6.232,0.22688,-1.0048,0.19397,-9.1375,-3.1899,-9.2609
